tt0281358 0.102065982699
tt0070666 -0.361192054163
tt0112573 -1.31100433332
tt0119282 -2.38944978398
tt0396555 -2.55376658977
tt0389790 -3.22280495454
tt0462538 -2.68000864477
tt0120363 -5.11394890758
tt0465551 -1.92147084925
tt0266543 -5.3522155251
tt0097757 -1.83835584133
tt0198781 -5.29208310177
tt0032599 0.0640939052176
tt0164912 -2.82399315121
tt0312004 -3.01837671109
tt1152836 -0.0620909423024
tt0139134 -0.396304192413
tt0162677 0.900563454708
tt0072890 -1.22708866345
tt1068641 1.26210595049
tt0119396 -0.781196916174
tt0327084 -4.44311733582
tt1217637 0.6881342378
tt0045061 0.93559328047
tt0416320 0.195988566612
tt0381061 -0.83174783627
tt0120780 0.882072344237
tt0332452 -1.07940024862
tt0087843 -0.927018236316
tt0309987 1.06824970971
tt0112461 0.109104296825
tt0120735 -1.58086822089
tt1453405 -4.19401130555
tt0053285 -1.73505687339
tt1616195 -1.05263176702
tt0431308 0.274655112995
tt0061418 -0.0967041312432
tt1395054 1.52085947555
tt0423866 1.92591676723
tt1313104 -1.59118738687
tt0092695 -2.00861543511
tt0892791 -3.88977551001
tt0472181 -2.09979058935
tt0463998 -0.513063963968
tt1229822 -0.00614721233843
tt0375154 1.08822082611
tt0115641 -2.06244678172
tt0119177 0.583848892481
tt0120587 -3.31759848143
tt0095159 -1.52373107617
tt0448694 -2.31739930741
tt0396171 -0.984023270386
tt0347618 -3.22250145316
tt0208092 -1.89970798575
tt0221027 -0.948185190357
tt0795493 0.933721280601
tt1449283 -1.94655971972
tt0112913 2.78467246908
tt0780536 -0.903306982796
tt0258000 -0.941921635819
tt1173745 1.14595007161
tt0077928 0.206014867889
tt0358082 -2.13533053221
tt0117705 -2.04697048843
tt1860353 -2.40171281288
tt0864835 -1.92740712332
tt0162222 -1.20023566005
tt0101516 -0.551606123329
tt0324013 1.02040599874
tt0118617 -1.89984124202
tt1334260 0.159587752281
tt0043274 -2.47152046247
tt1403981 0.374630198203
tt0104952 -1.40052754955
tt0190590 0.16521149226
tt0298744 -0.334026534859
tt0420609 -0.292672484889
tt0120855 -2.05017071132
tt0246677 0.812812409144
tt0432283 -2.73289017955
tt0424095 -3.96298462182
tt0120917 -3.89433695203
tt0245429 -3.55556133481
tt0454921 -2.5226892125
tt0212985 -0.994011090154
tt1192628 -2.09978986195
tt0340855 -0.627052467236
tt1542852 1.60638027703
tt1216475 -2.28431885736
tt0349903 -1.26656423309
tt0166813 -2.24656060966
tt1606389 0.207088465591
tt0351283 -4.8427671851
tt0061852 -2.27775679953
tt0099371 1.63952834248
tt0345950 -2.21766092976
tt0420238 -3.25168735674
tt0359950 -2.59048860953
tt0113198 -1.95564743337
tt1430626 -2.57079718314
tt1277953 -3.24978491513
tt0110005 -0.112525854483
tt0371606 -3.2529870021
tt0114709 -4.45220870803
tt0105236 -1.38599044062
tt0426578 0.114604618845
tt0091167 -1.84066432412
tt0238891 0.132482095718
tt0104427 -0.157446648096
tt0120706 0.482288141294
tt0057546 -3.53313071087
tt0099472 -3.0438265772
tt0356910 -0.623913590854
tt0892769 -4.25052410736
tt0116683 -2.15689509404
tt0342258 0.920345979321
tt0450259 -0.982938340385
tt1772341 -2.75956098487
tt0241303 0.137232490218
tt0077405 1.44830991971
tt0095765 -2.65806646705
tt0481499 -3.91823125978
tt0029583 -2.18009749461
tt0762125 -2.18694883821
tt0221073 -0.900412869167
tt0117509 -0.0612707040605
tt0243585 -2.58689568874
tt0103639 -2.75874332182
tt0397892 -4.24001807214
tt0496806 -1.262745091
tt1436562 -4.38791226389
tt0413267 -4.22407891516
tt0070608 -2.16217293594
tt0372183 -0.550463060897
tt0429589 -2.62788096811
tt0099763 0.596889035639
tt0050083 -0.389005594413
tt0159097 0.47264916505
tt1212450 -0.610734380041
tt0275847 -2.47827298626
tt0443453 -0.557745107845
tt0887883 -0.994183222196
tt0411118 1.45927240764
tt0317219 -2.56890255463
tt1217209 -3.16732936977
tt0232500 -0.671208178775
tt0050658 1.06224209635
tt0053472 1.9580941807
tt0092005 -1.28032460565
tt1490017 -2.57583294936
tt0070511 -0.390728876918
tt0765429 -3.01038350865
tt0120623 -4.75874476569
tt0400717 -3.44863906521
tt0101414 -2.01818254327
tt1667889 -3.27117165127
tt0069467 2.15244421708
tt0264464 -1.446914935
tt0441774 1.44608876415
tt0042332 -1.74473594302
tt1645089 -1.59606534551
tt2294629 -2.43061881043
tt0138749 -2.33882713382
tt0100263 -0.363488889245
tt0120794 -2.06305464393
tt0451079 -3.9749469109
tt0203019 -2.19755110136
tt0274117 0.782850705569
tt0298148 -4.92405452355
tt0268380 -4.92046043898
tt0240772 -0.193151622467
tt0319061 -0.548374470245
tt0361862 -2.07099912173

