tt1192628 0.368055629995
tt0472181 -0.31967344749
tt0413267 -1.79021717307
tt0312004 -0.456954479218
tt1216475 -0.333528175483
tt0070608 -0.127000721237
tt0166813 0.000614830867165
tt0115641 -0.0738641190936
tt0429589 -0.658791088802
tt0092695 -0.0278710270756
tt0351283 -2.05266534619
tt0061852 -0.376429101601
tt0120587 -1.05631432417
tt0095159 -1.24212270035
tt0389790 -1.05441472291
tt0275847 -0.0983801942054
tt0462538 -0.11196546324
tt0120363 -2.10981860094
tt0317219 0.220907797528
tt0113198 -0.110062028367
tt1430626 -0.451704977674
tt0097757 -0.328268998604
tt0119282 -0.448307724603
tt1277953 -0.97085449405
tt1449283 0.0232018325237
tt1217209 -0.425445508283
tt0164912 -0.595834125753
tt0359950 -1.79774447488
tt0118617 -0.192368195705
tt0424095 -1.58143087179
tt0114709 -1.43341586733
tt0029583 -0.501860184566
tt0091167 -1.01805414959
tt1490017 -0.585909001907
tt0120623 -2.01933159958
tt0072890 -1.08243210915
tt0345950 -0.119681731006
tt0053285 -0.375972439114
tt0358082 -0.11380594727
tt0117705 0.0317080642686
tt1860353 -0.339838326396
tt0043274 -0.608901211472
tt0448694 -0.0943205956257
tt0400717 -1.28894628241
tt0266543 -1.42239436397
tt0420238 -1.16233851063
tt0101414 -0.120651737456
tt0864835 -0.068206061229
tt0104952 -1.30509184595
tt0099472 -0.931487693261
tt0057546 -1.30906316393
tt0361862 -1.49338881907
tt0892769 -1.09694432266
tt0397892 -1.73185573293
tt0116683 -0.396287606147
tt0042332 -0.26423489611
tt2294629 0.251341741348
tt1772341 -0.0726465945779
tt0198781 -1.95118670985
tt1453405 -1.42281569017
tt0138749 -0.279718702189
tt0120855 -0.187331242928
tt0095765 -1.86756469324
tt0481499 -1.37841971153
tt0103639 -0.019331429505
tt0347618 -1.10882692892
tt0120794 -0.308557882632
tt0432283 0.067144787771
tt0451079 -1.57552900711
tt0371606 -1.24970403374
tt0762125 -0.252106500147
tt0298148 -1.80082992938
tt1436562 -1.8320884548
tt0120917 -1.25338737452
tt0243585 -0.62490558306
tt0245429 -0.444224862563
tt0396555 -0.540525722692
tt0268380 -2.08594393136
tt0327084 -1.88753094585
tt1667889 -1.0525692959
tt0092005 -0.762220241317
tt0892791 -1.78652824434

